lon,lat,TreeType,SpeciesName,CommonName,TreeHeight,TreeCanopyEW,TreeCanopyNS,Tree_Status
151.1878405,-33.87861164,Street Tree,Sapium sebiferum,Chinese Tallow Tree,3,1,1,Tree
151.188586,-33.8793926,Street Tree,Sapium sebiferum,Chinese Tallow Tree,10,7,8,Tree
151.1889398,-33.87997284,Street Tree,Hymenosporum flavum,Australian Frangipani,4,4,3,Tree
151.1883961,-33.87929738,Street Tree,Sapium sebiferum,Chinese Tallow Tree,2,1,2,Tree
151.1889678,-33.88000769,Street Tree,Sapium sebiferum,Chinese Tallow Tree,2,1,1,Tree
151.1927254,-33.88289118,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,4,1,1,Tree
151.192935,-33.88287676,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,2,1,1,Tree
151.1832934,-33.88061532,Street Tree,Tristaniopsis laurina,Water Gum,5,4,2,Tree
151.1784784,-33.88253769,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,5,5,Tree
151.1806544,-33.88124592,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,4,Tree
151.18003,-33.88159098,Street Tree,Syzygium australe,Scrub Cherry,5,4,4,Tree
151.1842443,-33.87934653,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,3,2,Tree
151.1840826,-33.87943856,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,3,4,Tree
151.1839769,-33.87948452,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,5,4,Tree
151.1838783,-33.88172425,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,5,8,Tree
151.1808491,-33.88371233,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,6,6,Tree
151.1806428,-33.88342353,Street Tree,Auranticarpa rhombifolia,Diamond Pittosporum,10,5,5,Tree
151.1806848,-33.88348772,Street Tree,Auranticarpa rhombifolia,Diamond Pittosporum,7,6,6,Tree
151.18115,-33.88392607,Street Tree,Callistemon salignus,Willow Bottlebrush,6,8,8,Tree
151.1808619,-33.88356698,Street Tree,Lagerstroemia indica,Crepe Myrtle,8,7,6,Tree
151.1809119,-33.88363598,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,6,6,Tree
151.1808984,-33.88376987,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.1813749,-33.88421894,Street Tree,Lagerstroemia indica,Crepe Myrtle,2,2,2,Tree
151.186179,-33.87748301,Street Tree,Platanus orientalis Digitata,Oriental Plane,15,10,11,Tree
151.1863227,-33.87766313,Street Tree,Platanus acerifolia,London Plane,17,15,15,Tree
151.1871024,-33.87840402,Street Tree,Sapium sebiferum,Chinese Tallow Tree,10,12,10,Tree
151.1869433,-33.87818607,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,7,7,Tree
151.1868038,-33.87800557,Street Tree,Sapium sebiferum,Chinese Tallow Tree,5,10,6,Tree
151.1865096,-33.87790457,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,3,Tree
151.1864327,-33.87779469,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,7,Tree
151.1860019,-33.87726606,Street Tree,Platanus orientalis Digitata,Oriental Plane,10,9,10,Tree
151.185708,-33.87712304,Street Tree,Sapium sebiferum,Chinese Tallow Tree,6,6,6,Tree
151.1888634,-33.87880658,Street Tree,Cupaniopsis anacardioides,Tuckeroo,5,5,5,Tree
151.1892539,-33.87871989,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,16,10,10,Tree
151.189592,-33.87840303,Street Tree,Alnus jorullensis,Evergreen Alder,6,3,3,Tree
151.1896332,-33.87847379,Street Tree,Sapium sebiferum,Chinese Tallow Tree,6,6,6,Tree
151.1895745,-33.87850629,Street Tree,Sapium sebiferum,Chinese Tallow Tree,7,8,6,Tree
151.1899498,-33.87830513,Street Tree,Platanus acerifolia,London Plane,20,9,10,Tree
151.1901176,-33.87811101,Street Tree,Sapium sebiferum,Chinese Tallow Tree,15,14,16,Tree
151.1902314,-33.87815245,Street Tree,Sapium sebiferum,Chinese Tallow Tree,2,1,1,Tree
151.1906951,-33.87789704,Street Tree,Sapium sebiferum,Chinese Tallow Tree,6,4,7,Tree
151.1829108,-33.87727181,Street Tree,Gordonia axillaris,Fried Egg Plant,2,1,1,Tree
151.1834709,-33.87797784,Street Tree,Platanus acerifolia,London Plane,19,20,19,Tree
151.1833188,-33.87779227,Street Tree,Hymenosporum flavum,Australian Frangipani,4,1,2,Tree
151.1831919,-33.87764287,Street Tree,Gordonia axillaris,Fried Egg Plant,3,1,1,Tree
151.179698,-33.87714395,Street Tree,Banksia integrifolia,Coastal Banksia,2,1,1,Tree
151.1764803,-33.88039337,Street Tree,Lophostemon confertus,Brush Box,14,16,16,Tree
151.178311,-33.87991901,Street Tree,Corymbia maculata,Spotted Gum,16,8,8,Tree
151.178705,-33.88002898,Street Tree,Corymbia maculata,Spotted Gum,12,7,7,Tree
151.1804642,-33.88075464,Street Tree,Celtis occidentalis,American Hackberry,11,7,5,Tree
151.18013,-33.8806377,Street Tree,Citharexylum spinosum,Fiddlewood,13,8,8,Tree
151.1801673,-33.88062004,Street Tree,Citharexylum spinosum,Fiddlewood,15,9,9,Tree
151.1802376,-33.88066472,Street Tree,Celtis australis,Nettle Tree,12,5,10,Tree
151.1803385,-33.88075143,Street Tree,Eucalyptus botryoides,Swamp Mahogany,17,10,6,Tree
151.1806567,-33.88084837,Street Tree,Celtis australis,Nettle Tree,14,10,7,Tree
151.1807576,-33.88094707,Street Tree,Celtis occidentalis,American Hackberry,11,10,15,Tree
151.1886195,-33.88332214,Street Tree,Lophostemon confertus,Brush Box,11,8,7,Tree
151.1888719,-33.88303964,Street Tree,Lophostemon confertus,Brush Box,6,2,3,Tree
151.189355,-33.88260615,Street Tree,Platanus orientalis,Oriental Plane,18,10,10,Tree
151.1901373,-33.88175523,Street Tree,Eucalyptus camaldulensis,River Red Gum,19,14,17,Tree
151.1897753,-33.88198454,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,6,8,Tree
151.1898587,-33.8818928,Street Tree,Lophostemon confertus,Brush Box,9,6,6,Tree
151.1908144,-33.88084982,Street Tree,Lophostemon confertus,Brush Box,9,7,7,Tree
151.1913541,-33.88026837,Street Tree,Lophostemon confertus,Brush Box,6,2,2,Tree
151.1925273,-33.87899177,Street Tree,Lophostemon confertus,Brush Box,15,8,8,Tree
151.192449,-33.87923869,Street Tree,Lophostemon confertus,Brush Box,4,2,2,Tree
151.1923815,-33.87914843,Street Tree,Lophostemon confertus,Brush Box,4,1,1,Tree
151.1870836,-33.88359838,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,3,Tree
151.1865866,-33.88325724,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,8,Tree
151.1860845,-33.88290521,Street Tree,Jacaranda mimosifolia,Jacaranda,4,6,5,Tree
151.1854625,-33.88247286,Street Tree,Jacaranda mimosifolia,Jacaranda,9,12,9,Tree
151.1860203,-33.88302437,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.18676,-33.88354402,Street Tree,Jacaranda mimosifolia,Jacaranda,2,1,1,Tree
151.1866991,-33.88349795,Street Tree,Jacaranda mimosifolia,Jacaranda,2,1,1,Tree
151.176314,-33.87618197,Street Tree,Angophora costata,Sydney Red Gum,4,2,2,Tree
151.176353,-33.87605306,Street Tree,Angophora costata,Sydney Red Gum,2,1,1,Tree
151.1913164,-33.87964922,Street Tree,Tristaniopsis laurina,Water Gum,5,5,5,Tree
151.1909287,-33.87931494,Street Tree,Tristaniopsis laurina,Water Gum,5,4,4,Tree
151.1908789,-33.8792491,Street Tree,Tristaniopsis laurina,Water Gum,4,1,1,Tree
151.191178,-33.87954836,Street Tree,Tristaniopsis laurina,Water Gum,3,1,1,Tree
151.1912257,-33.87947494,Street Tree,Tristaniopsis 'Luscious',Water Gum,3,1,1,Tree
151.1921491,-33.88026354,Street Tree,Tristaniopsis laurina,Water Gum,3,4,3,Tree
151.1925197,-33.88047565,Street Tree,Tristaniopsis laurina,Water Gum,4,2,2,Tree
151.1940486,-33.88121983,Street Tree,Tristaniopsis laurina,Water Gum,3,4,4,Tree
151.1881169,-33.87737058,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,2,Tree
151.1884919,-33.87728034,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,9,9,Tree
151.1807911,-33.88022401,Street Tree,Pittosporum undulatum,Sweet Pittosporum,7,4,5,Tree
151.1805947,-33.88011579,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,6,3,3,Tree
151.181356,-33.88120397,Street Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,6,8,8,Tree
151.183508,-33.88383201,Street Tree,Callistemon viminalis,Weeping Bottlebrush,5,5,7,Tree
151.183701,-33.88407201,Street Tree,Callistemon viminalis,Weeping Bottlebrush,8,5,8,Tree
151.183673,-33.88385301,Street Tree,Tristaniopsis laurina,Water Gum,5,5,5,Tree
151.183369,-33.88348396,Street Tree,Populus simonii,Simon Poplar,6,3,3,Tree
151.18348,-33.88363105,Street Tree,Lophostemon confertus,Brush Box,5,4,3,Tree
151.1841801,-33.88470993,Street Tree,Tristaniopsis laurina,Water Gum,6,4,4,Tree
151.1821437,-33.8848083,Street Tree,Acmena smithii,Lilly Pilly,11,8,7,Tree
151.1823138,-33.88392467,Street Tree,Sapium sebiferum,Chinese Tallow Tree,10,10,10,Tree
151.182693,-33.883696,Street Tree,Fraxinus oxycarpa Raywoodii,Claret Ash,5,7,6,Tree
151.185412,-33.88215498,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,2,Tree
151.18575,-33.88197402,Street Tree,Liriodendron tulipifera,Tulip Tree,5,3,3,Tree
151.1862621,-33.88169895,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,5,4,Tree
151.187382,-33.88094499,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,2,Tree
151.187505,-33.88087899,Street Tree,Lagerstroemia indica,Crepe Myrtle,2,1,1,Tree
151.187563,-33.88085198,Street Tree,Lagerstroemia indica,Crepe Myrtle,2,1,1,Tree
151.188251,-33.88051601,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,2,Tree
151.1919291,-33.87847604,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,13,2,Tree
151.188823,-33.880197,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,8,6,Tree
151.1886999,-33.88026301,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,7,8,Tree
151.189495,-33.87981706,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,3,4,Tree
151.189539,-33.87990996,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,3,3,Tree
151.1894231,-33.87985767,Street Tree,Lagerstroemia indica,Crepe Myrtle,2,1,1,Tree
151.190313,-33.87947894,Street Tree,Callistemon viminalis,Weeping Bottlebrush,5,7,8,Tree
151.190887,-33.87904597,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,3,3,Tree
151.191329,-33.87892703,Street Tree,Fraxinus oxycarpa Raywoodii,Claret Ash,5,6,5,Tree
151.1880921,-33.87662502,Street Tree,Tristaniopsis 'Luscious',Water Gum,3,1,1,Tree
151.187571,-33.87599597,Street Tree,Tristaniopsis 'Luscious',Water Gum,4,1,1,Tree
151.1754091,-33.87597145,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,5,7,Tree
151.1755599,-33.8761442,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,6,6,Tree
151.1757941,-33.87627437,Street Tree,Lophostemon confertus,Brush Box,5,4,3,Tree
151.177079,-33.87868001,Street Tree,Eucalyptus saligna,Sydney Blue Gum,7,4,4,Tree
151.179927,-33.8782314,Street Tree,Acmena smithii,Lilly Pilly,5,5,5,Tree
151.180189,-33.87820199,Street Tree,Pistacia chinensis,Chinese Pistacia,2,1,1,Tree
151.1801758,-33.87809413,Street Tree,Pistacia chinensis,Chinese Pistacia,2,1,1,Tree
151.1809677,-33.87774297,Street Tree,Pistacia chinensis,Chinese Pistacia,5,5,5,Tree
151.1810909,-33.87755849,Street Tree,Fraxinus oxycarpa Raywoodii,Claret Ash,8,8,8,Tree
151.180737,-33.87788736,Street Tree,Pistacia chinensis,Chinese Pistacia,5,4,5,Tree
151.1810416,-33.87770844,Street Tree,Pistacia chinensis,Chinese Pistacia,5,3,4,Tree
151.181492,-33.87731697,Street Tree,Podocarpus elatus,Plum Pine,10,10,8,Tree
151.1813377,-33.87742002,Street Tree,Fraxinus oxycarpa Raywoodii,Claret Ash,7,6,6,Tree
151.1822259,-33.87689695,Street Tree,Pistacia chinensis,Chinese Pistacia,5,7,6,Tree
151.181491,-33.87743905,Street Tree,Pistacia chinensis,Chinese Pistacia,4,2,2,Tree
151.182959,-33.87660921,Street Tree,Fraxinus excelsior,English Ash,5,5,6,Tree
151.1828617,-33.87666241,Street Tree,Pistacia chinensis,Chinese Pistacia,5,4,4,Tree
151.1830291,-33.87655406,Street Tree,Pistacia chinensis,Chinese Pistacia,3,1,1,Tree
151.1833176,-33.87628004,Street Tree,Tristaniopsis laurina,Water Gum,5,5,6,Tree
151.1833899,-33.87636884,Street Tree,Acmena smithii,Lilly Pilly,5,7,6,Tree
151.1832688,-33.87631881,Street Tree,Pistacia chinensis,Chinese Pistacia,6,4,3,Tree
151.183412,-33.87621308,Street Tree,Pistacia chinensis,Chinese Pistacia,5,3,3,Tree
151.1776639,-33.88109404,Street Tree,Sapium sebiferum,Chinese Tallow Tree,10,9,8,Tree
151.1775529,-33.88095299,Street Tree,Eucalyptus scoparia,Willow Gum,10,11,9,Tree
151.176202,-33.88232708,Park Tree,Cupaniopsis anacardioides,Tuckeroo,8,8,8,Tree
151.176135,-33.88188208,Park Tree,Leptospermum petersonii,Lemon Scented Tea Tree,4,5,4,Tree
151.176131,-33.881906,Park Tree,Leptospermum petersonii,Lemon Scented Tea Tree,4,5,4,Tree
151.17614,-33.88195095,Park Tree,Cupaniopsis anacardioides,Tuckeroo,7,6,6,Tree
151.176027,-33.88103294,Park Tree,Banksia integrifolia,Coastal Banksia,10,3,3,Tree
151.1760198,-33.8799402,Park Tree,Eucalyptus microcorys,Tallow Wood,6,2,2,Tree
151.1763083,-33.88003347,Park Tree,Eucalyptus punctata,Grey Gum,4,1,1,Tree
151.226754,-33.87678333,Park Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,8,4,4,Tree
151.2262766,-33.8769431,Park Tree,Elaeocarpus eumundii,Quangdong,5,2,2,Tree
151.2041432,-33.86371491,Park Tree,Platanus acerifolia,London Plane,15,9,9,Tree
151.2042019,-33.86328041,Park Tree,Washingtonia robusta,Mexican or Washington Palm,3,2,2,Tree
151.177428,-33.88096999,Street Tree,Liquidambar styraciflua,Liquidamber or Sweet Gum,13,17,19,Tree
151.179412,-33.87548909,Street Tree,Callistemon salignus,Willow Bottlebrush,8,10,11,Tree
151.1800277,-33.87493118,Street Tree,Celtis australis,Nettle Tree,7,8,9,Tree
151.1788689,-33.87558702,Street Tree,Celtis australis,Nettle Tree,6,7,7,Tree
151.179806,-33.87508201,Street Tree,Ulmus parvifolia,Chinese Elm,4,1,1,Tree
151.1808163,-33.87446463,Street Tree,Callistemon viminalis,Weeping Bottlebrush,9,12,11,Tree
151.1812731,-33.8743142,Street Tree,Ulmus parvifolia,Chinese Elm,7,6,12,Tree
151.1805735,-33.87460524,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,10,7,Tree
151.190726,-33.87637094,Street Tree,Corymbia maculata,Spotted Gum,5,1,1,Tree
151.190041,-33.87584102,Street Tree,Corymbia maculata,Spotted Gum,7,2,2,Tree
151.2044357,-33.86320275,Park Tree,Washingtonia robusta,Mexican or Washington Palm,4,3,3,Tree
151.2299112,-33.87183162,Park Tree,Ficus obliqua,Small Leafed Fig,8,7,7,Tree
151.2301906,-33.87147259,Park Tree,Jacaranda mimosifolia,Jacaranda,9,7,8,Tree
151.2081677,-33.8804506,Park Tree,Lophostemon confertus,Brush Box,9,10,10,Tree
151.2081606,-33.88056555,Park Tree,Lophostemon confertus,Brush Box,15,16,16,Tree
151.2082101,-33.88075303,Park Tree,Lophostemon confertus,Brush Box,16,16,15,Tree
151.2078842,-33.88103982,Park Tree,Lophostemon confertus,Brush Box,14,15,15,Tree
151.2075831,-33.88111019,Park Tree,Lophostemon confertus,Brush Box,16,16,18,Tree
151.2078198,-33.88115124,Park Tree,Lophostemon confertus,Brush Box,15,12,10,Tree
151.2072728,-33.88074489,Park Tree,Washingtonia robusta,Mexican or Washington Palm,23,4,4,Tree
151.2072105,-33.88140712,Park Tree,Platanus acerifolia,London Plane,22,25,20,Tree
151.191007,-33.87655397,Street Tree,Eucalyptus botryoides,Swamp Mahogany,17,20,18,Tree
151.191093,-33.87644495,Street Tree,Platanus acerifolia,London Plane,17,15,16,Tree
151.191219,-33.87674005,Street Tree,Corymbia maculata,Spotted Gum,7,3,4,Tree
151.192321,-33.87789007,Street Tree,Tristaniopsis laurina,Water Gum,6,5,6,Tree
151.1928504,-33.87892203,Street Tree,Afrocarpus falcatus,Outeniqua Yellowood,15,14,12,Tree
151.1929182,-33.87879236,Street Tree,Cupaniopsis anacardioides,Tuckeroo,3,1,2,Tree
151.1941107,-33.87962096,Street Tree,Corymbia maculata,Spotted Gum,5,3,5,Tree
151.1917593,-33.87912794,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,4,2,2,Tree
151.1916457,-33.87887901,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,6,3,3,Tree
151.1918718,-33.8790983,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,3,1,1,Tree
151.1915786,-33.87894674,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,3,1,1,Tree
151.2073299,-33.88147866,Park Tree,Schinus molle,Peppercorn Tree,9,9,7,Tree
151.2075254,-33.88123668,Park Tree,Lophostemon confertus,Brush Box,16,16,17,Tree
151.2074299,-33.88205208,Park Tree,Ficus macrophylla,Moreton Bay Fig,17,22,25,Tree
151.2072069,-33.88179834,Park Tree,Ficus macrophylla,Moreton Bay Fig,15,20,29,Tree
151.2070802,-33.8809677,Park Tree,Jacaranda mimosifolia,Jacaranda,15,16,14,Tree
151.2067511,-33.88143867,Park Tree,Lagunaria patersonii,Cow Itch Tree,12,12,8,Tree
151.2066951,-33.8814567,Park Tree,Melaleuca styphelioides,Prickly Paperbark,4,2,3,Tree
151.2077006,-33.88210769,Park Tree,Magnolia grandiflora,Southern Magnolia,5,2,2,Tree
151.2077608,-33.88153028,Park Tree,Lophostemon confertus,Brush Box,11,13,14,Tree
151.2074648,-33.88056652,Park Tree,Platanus acerifolia,London Plane,9,5,6,Tree
151.1917877,-33.88484465,Park Tree,Ficus macrophylla,Moreton Bay Fig,15,16,14,Tree
151.1927209,-33.87970744,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,2,1,1,Tree
151.1935024,-33.87990998,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,2,1,1,Tree
151.1904805,-33.87938996,Street Tree,Callistemon viminalis,Willow Bottlebrush,4,5,4,Tree
151.190735,-33.87912597,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,4,4,Tree
151.1881461,-33.88328389,Street Tree,Harpulia pendula,Tulipwood,4,4,4,Tree
151.1868818,-33.8823952,Street Tree,Ficus microcarpa var hillii,Hills Fig,17,20,22,Tree
151.1880894,-33.88340885,Street Tree,Harpulia pendula,Tulipwood,7,7,8,Tree
151.1870568,-33.88268795,Street Tree,Ficus microcarpa var hillii,Hills Fig,20,22,22,Tree
151.1867723,-33.88248917,Street Tree,Ficus microcarpa var hillii,Hills Fig,19,24,24,Tree
151.1875805,-33.88288088,Street Tree,Populus deltoides,Cottonwood,18,10,12,Tree
151.1872971,-33.8828566,Street Tree,Harpulia pendula,Tulipwood,4,1,1,Tree
151.1921297,-33.8848099,Park Tree,Ficus macrophylla,Moreton Bay Fig,12,13,19,Tree
151.1931302,-33.88470655,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,15,13,15,Tree
151.1939679,-33.88462532,Park Tree,Ficus macrophylla,Moreton Bay Fig,18,25,26,Tree
151.1943759,-33.88468099,Park Tree,Brachychiton acerifolius,Flame Tree,17,7,7,Tree
151.1944169,-33.88494914,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,11,13,13,Tree
151.1934506,-33.8870252,Park Tree,Ficus macrophylla,Moreton Bay Fig,14,14,11,Tree
151.1923374,-33.88802521,Park Tree,Ficus macrophylla,Moreton Bay Fig,13,20,18,Tree
151.192115,-33.88815243,Park Tree,Ficus macrophylla,Moreton Bay Fig,11,13,12,Tree
151.1916332,-33.88827232,Park Tree,Quercus ilex,Holm Oak,10,13,9,Tree
151.1918746,-33.88814196,Park Tree,Ficus virens,White Fig,10,11,11,Tree
151.1924965,-33.88765856,Park Tree,Corymbia citriodora,Lemon Scented Gum,13,14,16,Tree
151.1873672,-33.88273112,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.1866389,-33.88221452,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.1884879,-33.88368604,Street Tree,Platanus acerifolia,London Plane,18,18,16,Tree
151.1810965,-33.8801727,Street Tree,Brachychiton acerifolius,Flame Tree,10,8,8,Tree
151.177006,-33.88200895,Street Tree,Pistacia chinensis,Chinese Pistacia,5,7,8,Tree
151.178329,-33.88127602,Street Tree,Banksia integrifolia,Coastal Banksia,3,1,1,Tree
151.1786727,-33.88099345,Street Tree,Banksia integrifolia,Coastal Banksia,2,1,1,Tree
151.1796276,-33.88057122,Street Tree,Pistacia chinensis,Chinese Pistacia,5,4,5,Tree
151.1768014,-33.88215615,Street Tree,Pistacia chinensis,Chinese Pistacia,5,4,5,Tree
151.1814237,-33.87941918,Street Tree,Glochidion ferdinandii,Cheese Tree,7,8,7,Tree
151.1825425,-33.87878139,Street Tree,Harpephyllum caffrum,Kaffir Plum,7,8,8,Tree
151.1928923,-33.88745895,Park Tree,Araucaria columnaris,Cook's Pine,13,5,5,Tree
151.1931562,-33.88728644,Park Tree,Lophostemon confertus,Brush Box,13,11,12,Tree
151.1928881,-33.8871605,Park Tree,Lophostemon confertus,Brush Box,10,9,11,Tree
151.1931312,-33.88692439,Park Tree,Lophostemon confertus,Brush Box,14,12,13,Tree
151.1932456,-33.88680631,Park Tree,Lophostemon confertus,Brush Box,13,11,12,Tree
151.1930893,-33.88652755,Park Tree,Phoenix canariensis,Canary Island Date Palm,14,6,6,Tree
151.1936407,-33.88547213,Park Tree,Ficus obliqua,Small Leafed Fig,10,15,18,Tree
151.192112,-33.88508008,Park Tree,Brachychiton acerifolius,Flame Tree,5,4,4,Tree
151.192355,-33.88535516,Park Tree,Ficus obliqua,Small Leafed Fig,23,22,23,Tree
151.1920262,-33.88539515,Park Tree,Ficus obliqua,Small Leafed Fig,18,18,26,Tree
151.1915767,-33.88535509,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,14,20,15,Tree
151.1826891,-33.87869915,Street Tree,Harpephyllum caffrum,Kaffir Plum,11,11,12,Tree
151.1834319,-33.87841677,Street Tree,Callistemon viminalis,Weeping Bottlebrush,5,6,7,Tree
151.1829022,-33.87857424,Street Tree,Liquidambar styraciflua,Liquidamber or Sweet Gum,17,9,9,Tree
151.1831121,-33.87860295,Street Tree,Pistacia chinensis,Chinese Pistacia,5,5,5,Tree
151.183328,-33.87833805,Street Tree,Koelreuteria paniculata,Golden Rain Tree,3,2,2,Tree
151.1830347,-33.87863932,Street Tree,Koelreuteria paniculata,Golden Rain Tree,3,2,2,Tree
151.176679,-33.87972308,Street Tree,Lophostemon confertus,Brush Box,15,12,12,Tree
151.1787649,-33.88278106,Street Tree,Podocarpus elatus,Plum Pine,5,5,5,Tree
151.1848619,-33.88006278,Street Tree,Tristaniopsis laurina,Water Gum,4,5,4,Tree
151.1844139,-33.87948186,Street Tree,Tristaniopsis laurina,Water Gum,8,8,7,Tree
151.1844763,-33.87940938,Street Tree,Tristaniopsis laurina,Water Gum,9,7,6,Tree
151.1847624,-33.87970666,Street Tree,Tristaniopsis laurina,Water Gum,5,5,4,Tree
151.1827382,-33.88093014,Street Tree,Callistemon viminalis,Weeping Bottlebrush,5,4,4,Tree
151.1825399,-33.88103677,Street Tree,Platanus acerifolia,London Plane,18,19,19,Tree
151.1830597,-33.88097311,Street Tree,Eucalyptus microcorys,Tallow Wood,24,21,21,Tree
151.1843417,-33.87196526,Street Tree,Alnus jorullensis,Evergreen Alder,9,7,7,Tree
151.1829688,-33.87328978,Street Tree,Eucalyptus botryoides,Swamp Mahogany,19,15,15,Tree
151.1869961,-33.87875341,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,3,Tree
151.1873855,-33.87861964,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,1,2,Tree
151.1872487,-33.87869464,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.1915823,-33.88358272,Street Tree,Cinnamomum camphora,Camphor Laurel,13,21,15,Tree
151.1913791,-33.88378993,Street Tree,Cinnamomum camphora,Camphor Laurel,10,12,14,Tree
151.192421,-33.88000196,Street Tree,Syzygium paniculatum,Brush Cherry,13,7,7,Tree
151.1975535,-33.88890294,Street Tree,Melaleuca styphelioides,Prickly Paperbark,5,2,2,Tree
151.214633,-33.87159602,Street Tree,Ficus macrophylla,Moreton Bay Fig,7,5,5,Tree
151.214119,-33.871926,Street Tree,Platanus acerifolia,London Plane,4,1,1,Tree
151.1865075,-33.87408442,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,3,2,2,Tree
151.1864219,-33.87397765,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,3,1,1,Tree
151.186162,-33.87380682,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,4,3,2,Tree
151.186022,-33.87350475,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,4,1,1,Tree
151.1945123,-33.86597208,Street Tree,Ficus microcarpa var hillii,Hills Fig,6,8,7,Tree
151.1947898,-33.86621763,Street Tree,Ficus microcarpa var hillii,Hills Fig,7,10,10,Tree
151.1945475,-33.86621967,Street Tree,Ficus microcarpa var hillii,Hills Fig,14,15,10,Tree
151.194822,-33.86644173,Street Tree,Ficus microcarpa var hillii,Hills Fig,6,3,4,Tree
151.1955762,-33.8669527,Street Tree,Ficus microcarpa var hillii,Hills Fig,17,18,17,Tree
151.1952468,-33.86668295,Street Tree,Ficus microcarpa var hillii,Hills Fig,16,15,12,Tree
151.1961389,-33.86788225,Street Tree,Ficus microcarpa var hillii,Hills Fig,14,14,11,Tree
151.1961769,-33.86814287,Street Tree,Livistona australis,Cabbage Tree Palm,13,3,3,Tree
151.1960308,-33.86797102,Street Tree,Livistona australis,Cabbage Tree Palm,13,3,3,Tree
151.1973045,-33.86873378,Street Tree,Ficus microcarpa var hillii,Hills Fig,8,11,8,Tree
151.1970153,-33.86866165,Street Tree,Ficus microcarpa var hillii,Hills Fig,9,8,9,Tree
151.19688,-33.868608,Street Tree,Angophora costata,Sydney Red Gum,3,1,1,Tree
151.197611,-33.86876279,Street Tree,Ficus microcarpa var hillii,Hills Fig,10,13,11,Tree
151.1977286,-33.86862141,Street Tree,Ficus microcarpa var hillii,Hills Fig,8,7,5,Tree
151.1979677,-33.86861057,Street Tree,Ficus microcarpa var hillii,Hills Fig,5,3,4,Tree
151.1980189,-33.86861213,Street Tree,Ficus microcarpa var hillii,Hills Fig,9,9,8,Tree
151.1948367,-33.86703439,Street Tree,Populus simonii,Simon Poplar,5,1,1,Tree
151.1943542,-33.86726313,Street Tree,Populus simonii,Simon Poplar,12,6,6,Tree
